Timestamp,Age,Gender,City,Country,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR, Yearly brutto salary (without bonus and stocks) in EUR1 ,, IUSD , Yearly brutto salary ,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,–°ontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR",,,,,,,,,,,,,Your main technology , programming language,,,,
30-11-2020 11:45,23,Male,Dublin,portugal,Data Analyst,3,0,Senior,Python,"Python, R, SQL",49200," Ä 49,200.00 "," $52,314.36 ",,$50K-$60K ,2000,44500,1500,21,Full-time employee,Unlimited contract,English,1000+,Product,No,,540,,,,,,,,,,,,,Python,,,,,
30-11-2020 11:52,45,Male,Madrid,England,Data Scientist,2,0,Senior,Python,"SQL, Azure",42000," Ä 42,000.00 "," $44,658.60 ",,$40K-$50K ,,,,24 labour days,Full-time employee,Unlimited contract,Spanish,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 11:56,41,Male,Rome,England,CTO,22,0,Head,Python,"C/C++, SQL, Go, Rust, AWS, Google Cloud, Kubernetes, Docker",50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,,45000,,31,Full-time employee,Unlimited contract,Italian,51-100,Product,No,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 12:06,28,Male,Berlin,Germany,ML Engineer,1,1,Junior,Python,"C/C++, AWS, Google Cloud, Docker",43000," Ä 43,000.00 "," $45,721.90 ",,$40K-$50K ,43000,42000,42000,14,Full-time employee,Unlimited contract,English,up to 10,Startup,Yes,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 12:07,35,Male,Berlin,Germany,Data Scientist,12,3.5,Senior,Python,"R, SQL, AWS, Docker",77000," Ä 77,000.00 "," $81,874.10 ",,$80K-$100K ,12000,65000,10000,27,Full-time employee,Unlimited contract,English,1000+,Startup,Yes,30,0,,,,,,,,,,,,,Python,,,,,
30-11-2020 12:08,37,Female,Berlin,Germany,Data Scientist,8,0.5,Middle,Python ,"SQL, AWS",67000," Ä 67,000.00 "," $71,241.10 ",,$70K-$80K ,0,,,28,Full-time employee,Unlimited contract,English,1000+,Startup,No,,,,,,,,,,,,,,,Python ,,,,,
30-11-2020 12:10,26,Male,Lisbon,portugal,Software Engineer,4,0,Middle,JavaScript,"Javascript / Typescript, Ruby, SQL",21000," Ä 21,000.00 "," $22,329.30 ",,$20K-$40K ,0,19000,0,22,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,JavaScript,,,,,
30-11-2020 12:11,30,Male,Barcelona,Spain,Data Scientist,5,0,Senior,R,"Python, SQL",40000," Ä 40,000.00 "," $42,532.00 ",,$40K-$50K ,0,40000,0,25,Full-time employee,Unlimited contract,Spanish,1000+,Consulting / Agency,No,,0,,,,,,,,,,,,,R,,,,,
30-11-2020 12:11,24,Male,Sofia,England,ML Engineer,5,0,Senior,Python,"Python, C/C++, SQL, Google Cloud, Kubernetes, Docker",64000," Ä 64,000.00 "," $68,051.20 ",,$60K-$70K ,0,40000,0,20,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 12:11,35,Male,Frankfurt,Germany,Manager ,6,5,Head,C,"Python, C/C++, Docker",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,7500,88000,7500,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0,,,,,,,,,,,,,,C,,,,,
30-11-2020 12:13,27,Male,Rome,England,Data Scientist,2,0,Junior,SQL,"Python, SQL, Google Cloud",25300," Ä 25,300.00 "," $26,901.49 ",,$20K-$40K ,3000,25300,300,24,Full-time employee,Temporary contract,Italian,1000+,Consulting / Agency,No,0,0,,,,,,,,,,,,,SQL,,,,,
30-11-2020 12:15,31,Male,Munich,Germany,Professor,10,2,Lead,Python,,80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,0,78000,,Unlimited,Full-time employee,Unlimited contract,German,101-1000,Education,No,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 12:17,27,Female,Munich,Germany,Backend Developer,6,4,Senior,Java,Python,85600," Ä 85,600.00 "," $91,018.48 ",,$80K-$100K ,10000,75000,10000,25,Full-time employee,Unlimited contract,English,101-1000,Product,No,0,0,,,,,,,,,,,,,Java,,,,,
30-11-2020 12:24,29,Male,Bonn,Germany,Data Scientist,2,2,Middle,Python,SQL,55200," Ä 55,200.00 "," $58,694.16 ",,$50K-$60K ,0,50000,0,30,Full-time employee,Temporary contract,English,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 12:32,29,Male,Berlin,Germany,AI Management,6,6,Head,Python,"Python, Azure, Docker",92000," Ä 92,000.00 "," $97,823.60 ",,$80K-$100K ,14000,75000,78000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 12:45,34,Male,Berlin,Germany,Backend Developer,14,6,Lead,Kotlin,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",96000," Ä 96,000.00 "," $1,02,076.80 ",,$100K-$200K ,100000,85000,90000,29,Full-time employee,Unlimited contract,English,1000+,Startup,No,0,0,,,,,,,,,,,,,Kotlin,,,,,
30-11-2020 12:49,29,Male,Helsinki,portugal,Frontend Developer,10,0,Senior,TypeScript,Javascript / Typescript,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,2500,,,,Full-time employee,Unlimited contract,English,101-1000,Product,No,8,0,,,,,,,,,,,,,TypeScript,,,,,
30-11-2020 12:55,35,Male,Luttich,England,Data Scientist,12,0,Lead,Python,"Python, R, Spark",85000," Ä 85,000.00 "," $90,380.50 ",,$80K-$100K ,95000,80000,90000,37.5,Full-time employee,Unlimited contract,English,1000+,Product,No,0,240,,,,,,,,,,,,,Python,,,,,
30-11-2020 12:56,54,Male,Milano,Germany,Sales ,31,6,Head,Network Automation,Python,110000," Ä 1,10,000.00 "," $1,16,963.00 ",,$100K-$200K ,100000,110000,100000,29,Full-time employee,Unlimited contract,English,50-60,Consulting / Agency,No,,No,,,,,,,,,,,,,Network Automation,,,,,
30-11-2020 13:10,31,Male,Berlin,Germany,Software Engineer,6,4,Senior,Kotlin,"Kotlin, PHP, Java / Scala, SQL, Go, AWS, Kubernetes",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,99000,80000,80000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,300,,,,,,,,,,,,,Kotlin,,,,,
30-11-2020 13:12,30,Male,Bielefeld,Germany,Software Engineer,5,3,Junior,C++,"Python, Qt",55000," Ä 55,000.00 "," $58,481.50 ",,$50K-$60K ,55000,,,30,Full-time employee,Unlimited contract,German,50-60,Product,No,,,,,,,,,,,,,,,C++,,,,,
30-11-2020 13:17,36,Male,Zurich,Germany,Backend Developer,15,2,Senior,C++,"C/C++, Java / Scala",172000," Ä 1,72,000.00 "," $1,82,887.60 ",,$100K-$200K ,100000,169000,120000,25,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,C++,,,,,
30-11-2020 13:26,24,Male,Berlin,Germany,Backend Developer,1,1,Working Student,Python,"Python, Javascript / Typescript, R",14400," Ä 14,400.00 "," $15,311.52 ",,$20K-$40K ,Na,,,24,Working Student,Temporary contract,German,up to 10,Startup,No,0,No,,,,,,,,,,,,,Python,,,,,
30-11-2020 13:33,28,Male,Frankfurt,Germany,XR Developer,8,1,Lead,C#,"Python, Javascript / Typescript",25000," Ä 25,000.00 "," $26,582.50 ",,$20K-$40K ,2000,25000,5000,1,Full-time employee,Temporary contract,English,50-60,Startup,No,10,0,,,,,,,,,,,,,C#,,,,,
30-11-2020 13:50,,Male,Berlin,Germany,Data Scientist,4,4,Head,python,"R, SQL, AWS, Docker",105000," Ä 1,05,000.00 "," $1,11,646.50 ",,$100K-$200K ,0,85000,0,unlimited,Full-time employee,Unlimited contract,German,50-60,Consulting / Agency,No,,,,,,,,,,,,,,,python,,,,,
30-11-2020 13:52,36,Male,Hamburg,Germany,Data Scientist,2,10,Middle,Python,"Java / Scala, SQL",63000," Ä 63,000.00 "," $66,987.90 ",,$60K-$70K ,,55000,,30,Full-time employee,Unlimited contract,English,50-60,Product,No,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 13:55,26,Male,Berlin,Germany,DevOps,5,2,Middle,"Kubernetes, Terraform, GCP","Ruby, AWS, Google Cloud, Docker, Helm, Kustomize, Ansible",72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,,60000,,23,Full-time employee,Unlimited contract,English,50-60,Startup,No,,,,,,,,,,,,,,,Kubernetes,,,,,
30-11-2020 14:06,36,Male,Munich,Germany,DevOps,14,6,Middle,PowerShell,SQL,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,5000,58040,,30,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,PowerShell,,,,,
30-11-2020 14:30,33,Male,Berlin,Germany,Backend Developer,13,1.5,Senior,Python,"Python, Go, Docker",83000," Ä 83,000.00 "," $88,253.90 ",,$80K-$100K ,0,73000,0,30,Full-time employee,Unlimited contract,English,51-100,Startup,No,32,0,,,,,,,,,,,,,Python,,,,,
30-11-2020 14:36,35,Male,Berlin,Germany,Data Engineer,6,6,Senior,Java,"Python, Java / Scala, SQL, Go, AWS, Kubernetes, Docker",200000," Ä 2,00,000.00 "," $2,12,660.00 ",,$100K-$200K ,200000,200000,200000,14,Self-employed (freelancer),Temporary contract,English,50-60,Startup,No,,,,,,,,,,,,,,,Java,,,,,
30-11-2020 14:42,29,Male,Basel,Germany,Data Scientist,5,,Lead,Python,"R, SQL",115000," Ä 1,15,000.00 "," $1,22,279.50 ",,$100K-$200K ,13000,,,25,Full-time employee,Unlimited contract,English,1000+,Pharma,No,,600,,,,,,,,,,,,,Python,,,,,
30-11-2020 14:47,36,Male,Berlin,Germany,Frontend Developer,6,4,Middle,JavaScript,"Javascript / Typescript, Kubernetes, Docker",58000," Ä 58,000.00 "," $61,671.40 ",,$60K-$70K ,,55000,,30,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,,,,,,,,,,,,,,,JavaScript,,,,,
30-11-2020 15:10,35,Male,Berlin,Germany,Software Engineer,2,2,Middle,"python, scala","Python, Java / Scala, SQL, AWS, Docker",50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,500,42000,500,45,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,python,,,,,
30-11-2020 15:27,29,Male,Berlin,Germany,Backend Developer,9,6,Senior,Java,"Kotlin, Java / Scala, SQL, AWS",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,,75000,,25,Full-time employee,Unlimited contract,English,51-100,Startup,Yes,32,,,,,,,,,,,,,,Java,,,,,
30-11-2020 15:45,29,Male,Berlin,Germany,DevOps,11,7,Lead,TypeScript,"Python, Javascript / Typescript, SQL, Google Cloud, Kubernetes, Docker",140000," Ä 1,40,000.00 "," $1,48,862.00 ",,$100K-$200K ,0,140000,0,5,Self-employed (freelancer),Unlimited contract,English,up to 10,Startup,No,,,,,,,,,,,,,,,TypeScript,,,,,
30-11-2020 15:48,32,Male,Hamburg,Germany,Backend Developer,14,6,Lead,Java,"Javascript / Typescript, .NET, SQL",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,5000,70000,5000,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,Java,,,,,
30-11-2020 16:01,23,Male,"NJ, USA",USA,"Student, Software Developer, Data Engineer",4,0,Entry level,"Django, Flask, Plotly Dash","Python, AWS",54179.13," Ä 54,179.13 "," $57,608.67 ",,$50K-$60K ,60847.32,,,,"Full-time position, part-time position, & self-employed (freelancing, tutoring)",Unlimited contract,English,up to 10,"Full-time position in Education, part-time position in at a data startup",No,0,1250.29,,,,,,,,,,,,,Django,,,,,
30-11-2020 16:20,32,Female,Berlin,Germany,Engineering Team Lead,10,6,Lead,QA,,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,3250,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,300,,,,,,,,,,,,,QA,,,,,
30-11-2020 16:24,30,Male,Berlin,Germany,Software Engineer,7,1,Senior,python,"Python, C/C++, AWS",49000," Ä 49,000.00 "," $52,101.70 ",,$50K-$60K ,,39000,,12,Full-time employee,Temporary contract,English,50-60,Startup,No,40,,,,,,,,,,,,,,python,,,,,
30-11-2020 16:32,30,Male,Munich,Germany,Data Scientist,2,2,Middle,Python,"Python, C/C++, Java / Scala, AWS, Azure, spark",50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,5000,45000,5000,30,Full-time employee,Unlimited contract,English,50-60,Startup,No,36,,,,,,,,,,,,,,Python,,,,,
30-11-2020 16:42,30,Male,Berlin,Germany,ML Engineer,6,2,Middle,Python,"SQL, AWS, Docker",59000," Ä 59,000.00 "," $62,734.70 ",,$60K-$70K ,0,54000,0,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 16:54,30,Male,Frankfurt,Germany,Data Scientist,5,4,Middle,Python,"Javascript / Typescript, Java / Scala, R, Google Cloud, Azure, Kubernetes, Docker",52500," Ä 52,500.00 "," $55,823.25 ",,$50K-$60K ,0,52500,0,30,Full-time employee,Unlimited contract,English,50-60,Startup,No,16,0,,,,,,,,,,,,,Python,,,,,
30-11-2020 16:57,48,Male,Madrid,England,DevOps,15,0,Senior,Python,"Python, Javascript / Typescript, Perl, AWS, Google Cloud, Kubernetes, Docker",30000," Ä 30,000.00 "," $31,899.00 ",,$20K-$40K ,0,,,30,Full-time employee,Unlimited contract,English,up to 10,Startup,Yes,,,,,,,,,,,,,,,Python,,,,,
30-11-2020 17:05,31,Male,Berlin,Germany,Data Analyst,7,6,Senior,Sql,"Python, R, SQL",83000," Ä 83,000.00 "," $88,253.90 ",,$80K-$100K ,20000,75000,20000,26,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,0,,,,,,,,,,,,,Sql,,,,,
30-11-2020 18:24,38,Male,Cologne,Germany,Software Engineer,15,5,Senior,C#,"SQL, Azure",59000," Ä 59,000.00 "," $62,734.70 ",,$60K-$70K ,7000,,,30,Full-time employee,Unlimited contract,English,up to 10,Product,No,,300,,,,,,,,,,,,,C#,,,,,
30-11-2020 18:25,22,Male,Istanbul,portugal,Backend Developer,3,0,Middle,PHP,"Python, Javascript / Typescript, SQL, AWS, Docker",10001," Ä 10,001.00 "," $10,634.06 ",,$20K-$40K ,0,,,0,Self-employed (freelancer),Unlimited contract,English,up to 10,Startup,Yes,0,No,,,,,,,,,,,,,PHP,,,,,
30-11-2020 18:39,28,Male,warsaw,England,Data Scientist,3,0,Middle,Python,"Java / Scala, SQL, AWS, Google Cloud",50000," Ä 50,000.00 "," $53,165.00 ",,$50K-$60K ,10000,30000,30000,21,Self-employed (freelancer),Unlimited contract,English,101-1000,Product,No,,no,,,,,,,,,,,,,Python,,,,,
30-11-2020 18:41,29,Male,Berlin,Germany,Data Scientist,5,2,Senior,Python,"Python, R, SQL, Google Cloud",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,0,75000,0,24,Full-time employee,Unlimited contract,English,50-60,Startup,Yes,20,No,,,,,,,,,,,,,Python,,,,,
30-11-2020 19:12,34,Male,Munich,Germany,Frontend Developer,5,4,Senior,Javascript / Typescript,,54000," Ä 54,000.00 "," $57,418.20 ",,$50K-$60K ,54000,54000,54000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,20,,,,,,,,,,,,,,Javascript , Typescript,,,,
30-11-2020 19:23,27,Male,Berlin,Germany,Frontend Developer,5,1,Middle,"Javascript, Angular",Javascript / Typescript,58000," Ä 58,000.00 "," $61,671.40 ",,$60K-$70K ,58000,,,25,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0,,,,,,,,,,,,,,Javascript,,,,,
30-11-2020 19:28,34,Male,Berlin,Germany,ML Engineer,3,3,Senior,Python,AWS,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,55000,,30,Full-time employee,Temporary contract,English,101-1000,Product,No,0,0,,,,,,,,,,,,,Python,,,,,
30-11-2020 20:09,28,Male,Wolfsburg,Germany,Software Engineer,2,1,Junior,C,"Python, C/C++, Docker",48000," Ä 48,000.00 "," $51,038.40 ",,$50K-$60K ,0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,20,,,,,,,,,,,,,,C,,,,,
30-11-2020 20:14,40,Male,Mannheim,Germany,Software Engineer,9,9,Middle,C,"Python, C/C++, Javascript / Typescript, Java / Scala, Perl, MATLAB",88000," Ä 88,000.00 "," $93,570.40 ",,$80K-$100K ,5000,87000,3000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0,0,,,,,,,,,,,,,C,,,,,
30-11-2020 20:39,29,Male,Berlin,Germany,Product Manager,5,5,Middle,,,57750," Ä 57,750.00 "," $61,405.58 ",,$60K-$70K ,,55000,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,340,,,,,,,,,,,,,Python,,,,,
30-11-2020 20:56,27,Male,Cologne,Germany,Software Engineer,1,1,Junior,C++,,45000," Ä 45,000.00 "," $47,848.50 ",,$40K-$50K ,45000,45000,45000,30,Full-time employee,Unlimited contract,German,50-60,Product,No,0,No,,,,,,,,,,,,,C++,,,,,
30-11-2020 21:19,35,Female,Munich,Germany,Data Scientist,5,2,Senior,"SAS,SQL,Python","Python, SQL, SAS",75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,10000,,,30,Full-time employee,Unlimited contract,English,1000+,Bank,No,0,1500,,,,,,,,,,,,,SAS,,,,,
30-11-2020 21:31,29,Male,London,England,Software Engineer,9,0,Senior,Typescript,"Javascript / Typescript, Java / Scala",113000," Ä 1,13,000.00 "," $1,20,152.90 ",,$100K-$200K ,170000,,,25,Full-time employee,Unlimited contract,English,1000+,Corporation ,No,,1800,,,,,,,,,,,,,Typescript,,,,,
30-11-2020 21:45,38,Male,Munich,Germany,Product Manager,12,12,Senior,Node,"Python, PHP, SQL",74000," Ä 74,000.00 "," $78,684.20 ",,$70K-$80K ,14000,71000,11000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Node,,,,,
30-11-2020 21:48,32,Male,Berlin,Germany,Data Engineer,7,5,Senior,Python/SQL,"AWS, Kubernetes, Docker",82000," Ä 82,000.00 "," $87,190.60 ",,$80K-$100K ,82000,75000,80000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Python,SQL,,,,
30-11-2020 21:57,37,Male,Berlin,Germany,Data Scientist,10,10,Senior,Python,"Python, SQL, AWS, Azure, Kubernetes, Docker",82000," Ä 82,000.00 "," $87,190.60 ",,$80K-$100K ,0,79000,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,200,,,,,,,,,,,,,Python,,,,,
30-11-2020 21:58,29,Male,Karlsruhe,Germany,DevOps,6,5,Senior,"php, js, python, docker","SQL, AWS, Azure",64800," Ä 64,800.00 "," $68,901.84 ",,$60K-$70K ,9450,58800,7050,30,Full-time employee,Unlimited contract,English,50-60,Startup,No,,1000,,,,,,,,,,,,,php,,,,,
30-11-2020 22:13,32,Male,Frankfurt,Germany,Software Engineer,7,7,Senior,"C, Matlab",,70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,4000,,,30,Full-time employee,Unlimited contract,German,51-100,Product,No,0,0,,,,,,,,,,,,,C,,,,,
30-11-2020 22:18,40,Male,Hildesheim,Germany,Software Engineer,16,3,Senior,C++,,72000," Ä 72,000.00 "," $76,557.60 ",,$70K-$80K ,5000,70000,5000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,C++,,,,,
30-11-2020 22:42,39,Male,Berlin,Germany,Software Engineer,12,6,Lead,Javascript,"Python, Javascript / Typescript, SQL, AWS, Docker",82000," Ä 82,000.00 "," $87,190.60 ",,$80K-$100K ,2000,80000,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Javascript,,,,,
30-11-2020 22:42,32,Male,Vienna,Germany,DataOps Team Lead,10,10,Lead,Java,"Javascript / Typescript, SQL, Go, Google Cloud, Kubernetes, Docker",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,40000,80000,35000,25,Full-time employee,Unlimited contract,German,1000+,Transport & Logistics,No,,,,,,,,,,,,,,,Java,,,,,
30-11-2020 23:26,26,Female,Berlin,Germany,Backend Developer,5,0,Middle,Java,Python,65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,75000,,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
30-11-2020 23:38,30,Male,Berlin,Germany,Software Engineer,9,1,Middle,"TypeScript, Kotlin","Kotlin, Javascript / Typescript, Rust",77000," Ä 77,000.00 "," $81,874.10 ",,$80K-$100K ,0,74000,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,500,,,,,,,,,,,,,TypeScript,,,,,
01-12-2020 00:06,32,Female,Munich,Germany,Data Scientist,5,5,Senior,Python ,"Python, Go",80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,0,75000,0,30,Full-time employee,Unlimited contract,German,1000+,Product,No,0,0,,,,,,,,,,,,,Python ,,,,,
01-12-2020 00:16,32,Male,Munich,Germany,Software Engineer,8,1,Senior,C++,"Python, C/C++",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,0,,,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,,,,,,,,,,,,,C++,,,,,
01-12-2020 00:20,31,Male,Helsinki,portugal,Software Engineer,5,0,Middle,Java,"Javascript / Typescript, Java / Scala, SQL, AWS, Kubernetes, Docker",59064," Ä 59,064.00 "," $62,802.75 ",,$60K-$70K ,66447,,55200,30,Full-time employee,Unlimited contract,English,51-100,Product,No,40,0,,,,,,,,,,,,,Java,,,,,
01-12-2020 00:25,30,Male,Berlin,Germany,Software Engineer,10,6,Senior,Ruby,"Python, Javascript / Typescript, Ruby, .NET, Java / Scala, Azure, Kubernetes",90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,30000,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Ruby,,,,,
01-12-2020 00:32,30,Male,Munich,Germany,Software Sales,12,2,Senior,Cloud,,150000," Ä 1,50,000.00 "," $1,59,495.00 ",,$100K-$200K ,20000,,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,200,,,,,,,,,,,,,Cloud,,,,,
01-12-2020 00:32,30,Female,Berlin,Germany,QA Engineer,8,6,Senior,Javascript,"Javascript / Typescript, AWS, Docker",70000," Ä 70,000.00 "," $74,431.00 ",,$70K-$80K ,,,,31,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Javascript,,,,,
01-12-2020 00:38,25,Male,Hamburg,Germany,Backend Developer,5,1,Middle,Java,"Kotlin, SQL",53500," Ä 53,500.00 "," $56,886.55 ",,$50K-$60K ,53500,50000,50000,29,Full-time employee,Unlimited contract,English,1000+,Product,No,32,,,,,,,,,,,,,,Java,,,,,
01-12-2020 01:32,30,Male,Berlin,Germany,Software Engineer,9,9,Lead,,,90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,0,81000,9500,25,Full-time employee,Unlimited contract,English,50-60,Product,No,,,,,,,,,,,,,,,Python,,,,,
01-12-2020 07:13,26,Male,Munich,USA,Software Engineer,4,0,Middle,JavaScript / TypeScript,Javascript / Typescript,75000," Ä 75,000.00 "," $79,747.50 ",,$70K-$80K ,82500,,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,,,,,,,,,,,,,JavaScript , TypeScript,,,,
01-12-2020 08:00,32,Male,Munich,Germany,Product Manager,4,4,Senior,,"Java / Scala, SQL",65000," Ä 65,000.00 "," $69,114.50 ",,$60K-$70K ,65000,62000,62000,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,,,,,,,,,,,,,,Python,,,,,
01-12-2020 08:38,32,Female,Heidelberg ,portugal,Software Engineer,8,0,,Typescript,"Javascript / Typescript, .NET, C#, Angular ",60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,,,,24,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,,,,,,,,,,,,,,,Typescript,,,,,
01-12-2020 08:39,39,Male,Siegen,Germany,Software Engineer,16,6,Senior,Embedded,C/C++,62400," Ä 62,400.00 "," $66,349.92 ",,$60K-$70K ,5000,60000,5000,30,Full-time employee,Unlimited contract,Russian,1000+,Product,No,0,0,,,,,,,,,,,,,Embedded,,,,,
01-12-2020 08:45,31,Male,Munich,Germany,DevOps,8,2,,,"Kubernetes, Docker",62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,4000,60000,2000,27,Full-time employee,Unlimited contract,English,51-100,Product,No,,,,,,,,,,,,,,,Python,,,,,
01-12-2020 08:49,35,Male,Murnau am Staffelsee ,Germany,Beikoch,1,1,Middle,Apotheker,,30000," Ä 30,000.00 "," $31,899.00 ",,$20K-$40K ,1000,,,20,Full-time employee,Temporary contract,German,up to 10,Biergarten ,No,,,,,,,,,,,,,,,Apotheker,,,,,
01-12-2020 08:52,38,Male,Munich,Germany,Software Engineer,16,5,Senior,.net,.NET,90000," Ä 90,000.00 "," $95,697.00 ",,$80K-$100K ,,90000,,36,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,.net,,,,,
01-12-2020 09:44,22,Male,Z√ºrich,Germany,Product Management Praktikant,2,0.5,Intern,Python,"Python, SQL, Google Cloud",35000," Ä 35,000.00 "," $37,215.50 ",,$20K-$40K ,35000,30000,30000,,Intern,Temporary contract,German,up to 10,Startup,No,,0,,,,,,,,,,,,,Python,,,,,
01-12-2020 09:47,32,Male,Innsbruck,portugal,Data Scientist,3,0,Senior,Python,"R, SQL, AWS, Google Cloud",62000," Ä 62,000.00 "," $65,924.60 ",,$60K-$70K ,3000,62000,3000,25,Full-time employee,Unlimited contract,English,1000+,Product,No,12,,,,,,,,,,,,,,Python,,,,,
01-12-2020 09:50,30,Female,Munich,Germany,Frontend Developer,9,3,Senior,"JavaScript, TypeScript",PHP,60000," Ä 60,000.00 "," $63,798.00 ",,$60K-$70K ,4000,51000,4000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,JavaScript,,,,,
01-12-2020 09:59,34,Male,Berlin,Germany,Backend Developer,10,4,Middle,Java,Docker,65600," Ä 65,600.00 "," $69,752.48 ",,$60K-$70K ,800,67000,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,,,,,,,,,,,,,Java,,,,,
01-12-2020 10:04,36,Male,Stockholm,Germany,Mobile Developer,14,7,Senior,Java,Kotlin,80000," Ä 80,000.00 "," $85,064.00 ",,$80K-$100K ,,75000,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,,,,,,,,,,,,,Java,,,,,
01-12-2020 10:11,26,Female,Hannover,Germany,QA Engineer,2,"0,3",Middle,Tricentis Tosca,"Java / Scala, SQL",32000," Ä 32,000.00 "," $34,025.60 ",,$20K-$40K ,,,,30,Full-time employee,Unlimited contract,German,1000+,Non-tech retail,No,,,,,,,,,,,,,,,Tricentis Tosca,,,,,
